id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3182,1267,23,24,6,19,6,no,no,1
3183,3590,35,1,20,17,20,no,no,4
3184,3164,31,5,52,23,28,yes,no,4
3185,2718,18,8,14,21,30,no,no,4
3186,3134,39,5,20,23,14,no,no,2
3187,2915,24,24,10,21,24,no,no,5
3188,617,23,8,2,13,4,no,yes,1
3189,3179,38,3,52,15,26,no,no,4
3190,1054,16,28,6,11,6,no,yes,1
3191,725,23,28,2,11,10,no,yes,1
3192,3331,38,3,36,17,12,no,no,1
3193,3237,33,3,24,15,24,no,no,4
3194,1439,22,28,6,21,10,no,no,1
3195,3950,39,5,20,23,18,no,no,5
3196,1265,21,20,10,19,6,no,no,1
3197,3634,34,1,24,17,22,no,no,5
3198,1369,22,20,14,21,4,no,no,2
3199,1461,19,16,2,17,6,no,no,2
3200,2857,17,28,14,17,28,no,no,5
3201,2415,23,12,2,19,26,no,no,5
3202,1885,23,12,6,17,6,no,no,1
3203,4341,39,5,56,23,28,no,no,4
3204,3630,35,3,24,21,16,no,no,1
3205,4171,34,3,32,23,20,no,no,4
3206,2063,21,20,10,21,18,no,no,5
3207,2881,23,28,10,17,18,no,no,4
3208,2525,22,28,10,15,24,no,no,5
3209,4048,31,1,48,21,26,yes,no,4
3210,2495,21,8,6,17,24,no,no,4
3211,1166,24,12,14,12,4,no,yes,2
3212,2417,22,16,2,19,24,no,no,5
3213,3324,31,5,36,17,24,yes,no,4
3214,1621,20,16,14,17,6,no,no,1
3215,2915,22,24,10,15,14,no,no,2
3216,901,24,20,2,11,8,no,yes,1
3217,3943,31,1,60,21,14,no,no,1
3218,2905,16,20,14,21,12,no,no,1
3219,854,21,24,10,13,6,no,yes,2
3220,1460,22,12,6,23,4,yes,no,2
3221,3833,31,7,56,21,14,no,no,1
3222,3605,38,3,28,23,12,no,no,1
3223,2396,16,28,10,15,30,yes,no,5
3224,3361,37,5,52,17,20,no,no,5
3225,879,18,12,2,13,10,no,yes,2
3226,755,17,16,10,13,10,no,yes,1
3227,2821,23,20,2,15,20,no,no,5
3228,1308,19,28,2,21,8,yes,no,2
3229,1738,15,12,14,21,6,no,no,2
3230,1255,19,12,2,21,10,no,no,2
3231,4148,35,7,24,15,20,yes,no,5
3232,3717,36,7,52,19,24,no,no,5
3233,3730,31,3,36,19,22,no,no,5
3234,4326,39,1,48,17,14,no,no,1
3235,2639,18,20,14,17,12,no,no,1
3236,3294,37,3,60,19,26,no,no,5
3237,832,17,16,14,11,6,yes,no,2
3238,881,19,24,6,13,4,no,yes,1
3239,1955,16,16,14,19,8,no,no,2
3240,1120,23,24,14,13,10,yes,no,2
3241,3018,35,3,60,21,26,no,no,4
3242,1696,15,12,2,21,8,yes,no,1
3243,3832,33,7,24,19,26,yes,no,4
3244,2585,19,20,6,21,30,no,no,5
3245,1108,24,24,2,12,6,yes,no,2
3246,4062,31,1,24,19,20,no,no,5
3247,4046,35,5,36,21,26,no,no,5
3248,2017,23,8,2,15,18,no,no,4
3249,569,18,20,6,13,6,no,yes,1
3250,2727,16,8,6,17,20,no,no,4
3251,2227,20,28,10,21,16,no,no,1
3252,4018,32,5,60,15,26,no,no,4
3253,2298,16,8,10,21,22,no,no,4
3254,1935,19,20,14,15,10,no,no,1
3255,976,20,16,10,11,10,yes,no,2
3256,1488,15,28,10,19,4,yes,no,2
3257,3331,32,1,52,19,20,no,no,4
3258,1826,22,24,2,21,4,no,no,1
3259,2744,20,12,2,15,22,yes,no,4
3260,2169,18,8,14,19,14,no,no,2
3261,2811,16,24,6,21,22,no,no,5
3262,4309,31,1,32,21,26,no,no,4
3263,3702,32,5,56,19,24,no,no,5
3264,3447,32,7,16,17,30,no,no,4
3265,2839,22,20,2,17,30,no,no,5
3266,2064,20,12,14,17,28,yes,no,4
3267,4031,36,5,36,17,14,no,no,2
3268,2803,17,8,2,19,20,no,no,5
3269,1596,20,12,10,15,10,yes,no,2
3270,2269,16,20,2,23,18,no,no,4
3271,942,22,12,2,12,4,no,yes,2
3272,2741,16,16,2,23,20,no,no,4
3273,1280,24,8,6,17,8,yes,no,1
3274,1415,18,24,10,19,10,no,no,1
3275,1898,20,20,6,21,6,no,no,1
3276,1957,19,24,14,23,4,no,no,1
3277,1686,22,20,10,21,10,no,no,2
3278,2989,18,12,6,17,16,no,no,1
3279,4092,36,3,60,17,20,yes,no,5
3280,1822,23,20,14,17,6,no,no,1
3281,3063,33,5,24,17,12,no,no,1
3282,2416,19,16,14,23,24,yes,no,4
3283,1108,22,28,2,12,10,yes,no,2
3284,1588,23,8,10,17,6,yes,no,2
3285,1242,21,12,2,23,8,no,no,2
3286,3915,36,3,48,17,24,no,no,5
3287,917,20,28,14,12,6,no,yes,1
3288,2682,20,16,14,15,16,no,no,2
3289,3087,37,5,60,15,22,no,no,5
3290,1527,24,16,10,19,10,no,no,2
3291,1042,19,12,2,12,8,no,yes,1
3292,3383,36,7,56,19,12,no,no,1
3293,1946,24,12,2,15,6,no,no,1
3294,3339,34,7,20,17,22,no,no,4
3295,3125,30,3,40,15,26,no,no,5
3296,2540,21,8,2,17,20,yes,no,4
3297,866,20,16,2,11,8,no,yes,2
3298,2938,18,24,10,15,28,no,no,4
3299,2237,21,24,14,19,30,no,no,5
3300,586,18,24,14,11,10,no,yes,1
3301,2384,21,8,6,23,16,yes,no,1
3302,3836,36,5,16,15,20,yes,no,4
3303,3860,30,5,20,21,30,yes,no,4
3304,1640,17,24,10,17,6,yes,no,2
3305,1114,20,24,14,12,4,no,yes,2
3306,663,20,28,6,13,8,no,yes,1
3307,1471,19,12,6,17,4,no,no,2
3308,3551,39,3,32,19,20,no,no,5
3309,3532,32,5,60,15,16,yes,no,2
3310,1256,20,12,10,19,6,yes,no,2
3311,2307,18,16,10,21,28,no,no,4
3312,1266,23,24,14,19,8,no,no,1
3313,720,18,8,6,11,10,yes,no,2
3314,1038,22,20,2,12,10,no,yes,1
3315,3188,35,7,48,15,16,yes,no,2
3316,1768,19,12,14,17,6,yes,no,2
3317,1484,24,24,6,19,10,yes,no,1
3318,1688,15,24,6,21,4,yes,no,2
3319,822,24,24,2,11,8,no,yes,1
3320,1805,16,28,2,17,4,no,no,2
3321,3022,34,3,16,21,18,no,no,5
3322,541,22,8,6,13,10,no,yes,2
3323,1684,15,24,10,15,8,yes,no,1
3324,1724,19,12,2,17,4,yes,no,1
3325,4295,31,7,16,17,22,no,no,4
3326,3436,35,7,16,19,18,yes,no,5
3327,3215,35,3,60,17,28,no,no,4
3328,1248,23,12,2,19,8,yes,no,1
3329,1289,17,20,6,15,8,no,no,2
3330,3056,35,3,20,15,24,yes,no,4
3331,3635,32,1,44,17,18,no,no,4
3332,1236,22,8,2,19,8,yes,no,2
3333,2225,17,16,6,19,16,no,no,1
3334,1966,21,8,6,15,8,no,no,1
3335,3253,36,5,36,23,16,no,no,1
3336,1554,19,8,2,17,6,no,no,1
3337,1841,19,28,14,19,4,no,no,2
3338,1230,16,20,10,17,4,no,no,2
3339,3780,38,7,32,15,14,yes,no,2
3340,2502,16,28,10,19,30,no,no,4
3341,1151,17,12,6,11,10,no,yes,2
3342,2207,18,20,6,17,22,no,no,5
3343,1032,18,8,10,13,4,yes,no,1
3344,3238,39,1,24,17,22,no,no,4
3345,3675,35,7,28,15,18,no,no,4
3346,3702,36,5,40,21,12,no,no,2
3347,1814,18,24,2,23,6,no,no,1
3348,573,15,20,2,12,4,no,yes,1
3349,1839,17,28,6,23,4,no,no,2
3350,1794,16,28,6,17,6,no,no,1
3351,2498,22,16,10,21,20,no,no,4
3352,2700,17,20,14,21,14,yes,no,1
3353,2953,22,24,2,15,22,no,no,5
3354,3072,36,1,52,23,24,yes,no,4
3355,4300,30,1,40,23,12,yes,no,2
3356,3922,32,5,52,21,12,no,no,1
3357,3350,33,7,48,17,16,no,no,1
3358,1850,23,16,6,23,10,no,no,2
3359,874,20,16,14,13,8,no,yes,1
3360,947,21,16,6,13,8,no,yes,2
3361,1453,18,8,6,15,8,no,no,2
3362,3954,31,7,36,19,30,no,no,4
3363,1468,21,24,6,21,4,yes,no,1
3364,2623,19,24,6,23,16,no,no,1
3365,3406,35,1,28,17,12,no,no,2
3366,4253,31,5,16,23,30,no,no,5
3367,3303,34,7,40,19,26,no,no,5
3368,1587,19,16,10,17,10,no,no,2
3369,3586,30,3,36,21,12,no,no,1
3370,3781,33,7,36,19,22,no,no,4
3371,2635,20,16,6,21,14,no,no,1
3372,4263,36,7,60,23,30,no,no,5
3373,3107,31,7,24,17,18,no,no,5
3374,875,24,24,14,12,4,no,yes,1
3375,3468,39,5,40,15,16,yes,no,1
3376,3464,31,5,44,19,20,yes,no,5
3377,3266,30,1,20,23,26,no,no,5
3378,846,23,16,6,12,4,no,yes,1
3379,2742,23,20,6,19,16,no,no,1
3380,833,20,16,6,12,8,no,yes,1
3381,2749,16,28,14,21,24,no,no,4
3382,1577,16,24,6,19,6,no,no,2
3383,3839,31,7,32,23,28,no,no,5
3384,3759,30,3,44,19,22,no,no,5
3385,2747,15,28,2,15,26,no,no,4
3386,2294,24,28,6,23,28,no,no,4
3387,3058,30,1,32,23,22,no,no,4
3388,1884,15,28,6,17,10,yes,no,2
3389,2472,19,16,10,15,20,yes,no,4
3390,3381,37,3,52,23,30,no,no,4
3391,4023,37,5,28,15,30,no,no,4
3392,3697,34,3,28,15,12,no,no,1
3393,3379,33,1,16,17,30,no,no,4
3394,648,24,8,2,11,8,yes,no,2
3395,1441,17,24,6,23,8,no,no,2
3396,4327,33,5,16,23,20,no,no,5
3397,1106,18,20,6,13,10,no,yes,2
3398,4196,33,3,20,21,20,yes,no,4
3399,858,16,20,6,12,8,no,yes,2
3400,965,21,24,6,13,4,no,yes,1
3401,2273,20,20,14,19,20,no,no,5
3402,807,19,16,10,12,10,no,yes,1
3403,3766,39,1,44,15,26,no,no,4
3404,1147,20,28,14,13,10,no,yes,2
3405,1969,22,20,6,23,6,no,no,1
3406,781,16,28,10,12,8,no,yes,2
3407,1982,19,16,6,17,8,no,no,2
3408,3900,33,3,36,15,12,yes,no,2
3409,3796,34,7,32,17,28,yes,no,5
3410,2259,18,16,14,23,18,no,no,4
3411,4300,39,5,24,21,16,yes,no,2
3412,4260,35,7,56,23,30,yes,no,5
3413,2147,20,28,6,17,30,no,no,4
3414,1010,23,16,10,12,10,no,yes,1
3415,3442,33,5,28,21,24,no,no,5
3416,2908,24,12,10,21,14,yes,no,1
3417,2808,24,12,6,23,28,yes,no,4
3418,3650,38,1,24,15,24,no,no,5
3419,856,17,20,2,11,10,yes,no,2
3420,3143,39,5,52,23,24,no,no,4
3421,2794,18,24,14,15,20,no,no,5
3422,4279,31,7,56,23,22,no,no,5
3423,3130,34,7,48,17,26,no,no,4
3424,1943,18,28,2,19,8,no,no,1
3425,3329,36,3,36,19,30,no,no,5
3426,1128,19,8,6,13,8,yes,no,1
3427,3356,33,1,56,23,30,yes,no,4
3428,827,21,12,2,11,6,no,yes,1
3429,655,21,24,10,13,6,no,yes,2
3430,1936,18,8,2,23,4,yes,no,1
3431,1419,18,20,6,23,4,no,no,2
3432,1194,15,28,10,12,10,no,yes,1
3433,3556,36,5,40,21,14,yes,no,1
3434,1955,22,8,10,23,10,no,no,2
3435,3838,31,3,40,23,26,no,no,5
3436,2886,18,28,10,17,18,no,no,4
3437,3320,32,5,52,19,12,yes,no,2
3438,1162,24,16,6,11,8,no,yes,2
3439,3909,35,7,24,19,22,no,no,4
3440,3856,35,5,56,23,28,yes,no,4
3441,2347,20,24,10,23,28,no,no,4
3442,4028,30,7,48,17,14,yes,no,1
3443,3234,39,3,16,23,18,no,no,5
3444,1092,15,12,2,13,10,yes,no,2
3445,3232,36,3,52,21,22,yes,no,5
3446,1255,18,8,14,15,6,no,no,1
3447,2806,15,24,14,15,18,no,no,5
3448,2223,23,20,14,23,30,no,no,4
3449,2884,17,20,6,15,24,yes,no,5
3450,3874,35,7,52,17,20,no,no,4
3451,3178,32,7,52,21,16,no,no,2
3452,952,24,28,6,11,6,yes,no,2
3453,1790,15,12,6,15,6,no,no,2
3454,579,17,24,10,11,4,no,yes,2
3455,3264,39,1,48,19,12,yes,no,1
3456,522,15,8,6,12,10,no,yes,1
3457,4001,37,1,60,21,12,no,no,1
3458,4293,35,3,48,17,24,no,no,5
3459,1830,18,16,6,15,4,no,no,1
3460,531,23,16,14,11,4,no,yes,1
3461,1097,24,28,6,11,10,no,yes,1
3462,689,24,8,14,12,10,no,yes,1
3463,2195,22,20,2,21,24,no,no,4
3464,3391,37,3,44,15,16,no,no,1
3465,642,24,28,10,12,8,no,yes,1
3466,2766,15,8,14,21,28,no,no,4
3467,1350,16,16,6,21,6,no,no,1
3468,3243,33,1,48,21,14,no,no,1
3469,3233,33,7,48,17,22,no,no,4
3470,718,22,24,14,12,4,no,yes,1
3471,971,18,20,2,12,8,no,yes,1
3472,892,22,20,10,12,10,yes,no,2
3473,2712,19,28,2,21,24,yes,no,5
3474,915,16,8,14,13,4,no,yes,1
3475,1032,21,8,10,11,10,yes,no,1
3476,4116,37,1,40,15,30,yes,no,4
3477,3058,37,5,32,23,24,no,no,5
3478,788,19,8,2,11,6,yes,no,1
3479,1810,16,8,10,19,6,no,no,2
3480,3378,30,7,44,17,12,no,no,1
3481,795,22,12,14,11,10,no,yes,1
3482,1431,19,16,10,23,4,no,no,1
3483,2290,20,16,2,19,16,no,no,1
3484,1747,22,8,2,17,6,no,no,1
3485,1213,15,20,14,15,10,no,no,2
3486,2261,21,20,6,19,30,no,no,4
3487,1643,18,12,14,17,4,no,no,2
3488,1486,24,28,6,19,4,no,no,2
3489,2439,19,12,6,19,16,no,no,1
3490,1535,18,28,6,23,4,no,no,1
3491,3474,33,5,40,19,18,no,no,5
3492,4142,30,7,60,15,20,no,no,5
3493,3340,32,7,28,19,18,yes,no,5
3494,3277,33,3,24,15,22,no,no,5
3495,3182,34,1,48,15,16,no,no,2
3496,2306,21,24,2,19,22,no,no,4
3497,2733,18,28,10,21,20,no,no,5
3498,2650,15,28,6,17,30,no,no,5
3499,1206,24,20,10,21,8,no,no,2
3500,3676,36,7,20,23,16,yes,no,1
3501,3032,34,7,52,21,26,yes,no,4
3502,2430,17,16,2,17,20,no,no,4
3503,3712,33,3,56,23,28,yes,no,5
3504,2632,19,16,6,19,24,yes,no,5
3505,1096,17,12,6,12,8,yes,no,2
3506,3342,39,1,16,17,20,no,no,5
3507,1388,17,28,2,21,10,yes,no,1
3508,3213,33,1,24,17,12,no,no,2
3509,3940,32,3,48,17,22,yes,no,5
3510,714,15,16,10,12,10,no,yes,1
3511,2172,17,28,10,23,28,yes,no,5
3512,3691,30,5,16,21,14,no,no,2
3513,3347,30,5,28,17,30,no,no,5
3514,1657,23,12,10,17,4,no,no,2
3515,1852,18,24,10,21,4,yes,no,2
3516,3077,35,5,32,23,16,no,no,1
3517,3886,30,7,60,21,12,no,no,1
3518,2342,23,16,10,23,28,no,no,5
3519,3451,35,1,40,23,20,no,no,5
3520,2847,21,8,10,21,22,no,no,4
3521,2074,24,12,10,19,28,no,no,5
3522,2031,18,16,6,21,30,no,no,5
3523,2028,21,20,10,17,18,yes,no,4
3524,3382,30,5,32,17,16,no,no,2
3525,1658,17,24,6,23,4,no,no,1
3526,1069,24,20,6,11,10,no,yes,1
3527,4240,33,1,44,19,20,yes,no,4
3528,3263,35,5,28,19,16,no,no,1
3529,1916,16,8,10,23,8,yes,no,1
3530,1927,22,16,2,19,8,no,no,1
3531,1229,16,24,14,17,8,no,no,1
3532,4161,35,7,24,15,18,no,no,5
3533,3598,31,7,52,17,22,no,no,5
3534,4264,30,1,32,19,26,yes,no,5
3535,1608,16,16,10,15,8,yes,no,1
3536,3351,30,3,56,15,20,no,no,5
3537,960,15,28,6,11,6,yes,no,2
3538,2791,18,12,2,19,24,no,no,4
3539,2287,19,20,6,15,26,no,no,5
3540,697,23,8,10,11,8,no,yes,2
3541,1209,21,8,6,23,6,no,no,2
3542,2779,19,16,6,15,12,no,no,1
3543,3532,39,5,24,21,20,yes,no,4
3544,3688,32,1,36,23,12,yes,no,1
3545,3285,38,3,40,19,18,no,no,5
3546,1733,15,12,10,23,8,no,no,2
3547,4143,31,7,36,21,14,no,no,2
3548,3992,37,1,20,17,18,yes,no,4
3549,1967,23,16,10,23,4,no,no,2
3550,3241,38,3,36,21,16,no,no,2
3551,1691,23,24,10,23,10,no,no,1
3552,3618,38,3,20,17,24,no,no,4
3553,595,20,8,2,12,6,no,yes,1
3554,2338,19,20,2,15,26,no,no,5
3555,1661,24,28,14,19,6,no,no,2
3556,992,17,12,10,13,6,yes,no,2
3557,3968,35,5,24,15,30,yes,no,5
3558,2019,23,8,14,19,28,no,no,4
3559,2270,22,24,10,21,12,no,no,2
3560,2155,18,8,6,17,26,no,no,4
3561,3770,31,1,44,23,26,no,no,4
3562,2625,21,28,10,21,30,no,no,4
3563,1574,16,12,14,17,8,no,no,2
3564,4065,36,1,56,17,30,no,no,4
3565,1684,16,8,14,21,4,yes,no,1
3566,1328,21,20,10,15,4,yes,no,2
3567,2617,18,28,6,17,22,no,no,4
3568,3565,33,5,16,19,18,no,no,4
3569,1519,15,20,10,21,4,no,no,1
3570,3914,33,1,60,19,20,no,no,4
3571,921,16,8,2,12,4,no,yes,2
3572,1164,20,16,10,11,6,yes,no,1
3573,3434,38,1,52,15,18,no,no,5
3574,903,17,24,2,11,8,no,yes,2
3575,2973,23,16,10,23,14,no,no,1
3576,3153,34,5,40,21,24,no,no,5
3577,801,20,12,10,13,10,no,yes,1
3578,1178,15,8,10,13,6,no,yes,2
3579,792,22,20,2,12,8,yes,no,1
3580,1301,23,28,6,21,8,no,no,2
3581,3445,33,7,40,17,28,no,no,5
3582,2653,22,8,6,23,28,no,no,5
3583,2774,20,16,2,15,16,no,no,2
3584,2017,15,28,14,15,14,no,no,2
3585,1436,17,16,10,17,4,yes,no,2
3586,3927,32,3,60,21,12,no,no,1
3587,1963,20,20,2,15,4,no,no,2
3588,3109,30,1,32,19,18,no,no,4
3589,3931,39,7,44,21,30,no,no,4
3590,1460,22,8,2,23,8,yes,no,1
3591,1893,23,12,2,15,4,no,no,1
3592,2408,23,16,2,19,18,yes,no,4
3593,2469,15,8,14,23,12,no,no,2
3594,1189,19,24,6,11,4,no,yes,1
3595,1644,18,20,6,19,10,yes,no,2
3596,1714,18,28,10,17,4,no,no,2
3597,1100,22,16,2,13,8,yes,no,1
3598,537,19,28,14,12,10,no,yes,1
3599,3047,36,7,40,21,30,no,no,4
3600,2790,19,8,6,21,22,no,no,4
3601,3310,38,3,44,17,14,no,no,2
3602,1558,21,12,10,15,8,no,no,2
3603,3370,35,1,20,15,30,no,no,5
3604,861,18,20,10,13,8,no,yes,2
3605,3452,33,5,32,23,30,yes,no,4
3606,1203,15,20,2,19,10,no,no,2
3607,1386,16,20,2,17,10,no,no,1
3608,1988,24,8,14,19,4,yes,no,2
3609,2851,23,16,6,23,22,no,no,4
3610,3517,34,7,16,21,14,no,no,2
3611,3928,33,1,44,21,14,yes,no,1
3612,957,21,8,10,13,8,no,yes,1
3613,3956,38,7,44,15,22,yes,no,4
3614,2526,18,28,2,17,28,no,no,5
3615,819,24,24,14,11,10,no,yes,1
3616,1625,24,8,6,15,10,no,no,2
3617,3356,37,1,20,15,18,yes,no,4
3618,975,21,8,10,13,4,no,yes,2
3619,3865,36,1,56,21,20,no,no,4
3620,1976,17,12,14,23,4,yes,no,1
3621,3779,38,1,52,15,20,no,no,5
3622,1940,19,28,2,17,10,yes,no,1
3623,714,15,16,10,12,4,no,yes,1
3624,3522,36,3,28,23,30,no,no,4
3625,3384,37,7,16,15,12,yes,no,1
3626,714,23,16,2,12,6,no,yes,2
3627,2762,17,24,10,19,18,no,no,4
3628,2165,17,20,10,21,20,no,no,4
3629,4031,37,7,44,21,28,no,no,4
3630,1171,24,16,2,11,8,no,yes,2
3631,2309,22,12,2,19,18,no,no,5
3632,2513,22,28,14,17,28,no,no,5
3633,2169,17,20,6,17,26,no,no,4
3634,648,22,16,2,11,10,yes,no,2
3635,2105,20,24,14,19,12,no,no,2
3636,3238,35,5,40,19,22,no,no,4
3637,950,22,12,2,12,6,no,yes,1
3638,793,20,24,6,12,6,no,yes,2
3639,1581,21,28,10,17,4,no,no,2
3640,3701,35,1,32,17,14,no,no,1
3641,3373,32,3,56,15,16,no,no,1
3642,1921,22,8,10,19,6,no,no,1
3643,1821,17,28,14,19,8,no,no,1
3644,2879,24,20,2,21,16,no,no,2
3645,1479,21,12,14,15,8,no,no,2
3646,3841,33,1,28,21,30,no,no,4
3647,3297,39,3,20,21,22,no,no,4
3648,779,22,12,14,12,10,no,yes,1
3649,1219,20,12,6,19,8,no,no,2
3650,843,16,8,14,13,10,no,yes,2
3651,1931,15,28,14,17,6,no,no,1
3652,4064,35,7,20,15,20,yes,no,4
3653,1608,24,12,14,21,10,yes,no,1
3654,1506,17,28,10,17,10,no,no,2
3655,4266,39,1,36,19,14,no,no,1
3656,2366,17,16,6,19,28,no,no,5
3657,2961,15,24,14,21,30,no,no,4
3658,2471,23,12,10,15,20,no,no,4
3659,1639,23,28,6,21,6,no,no,2
3660,4252,39,7,20,19,26,yes,no,5
3661,2792,23,12,2,23,14,yes,no,1
3662,1931,24,28,2,17,8,no,no,1
3663,4016,39,1,60,19,22,yes,no,4
3664,3024,34,7,16,19,12,yes,no,2
3665,4139,32,5,52,17,28,no,no,5
3666,781,20,20,14,11,4,no,yes,2
3667,3320,32,7,56,23,12,yes,no,2
3668,3481,38,1,44,15,28,no,no,4
3669,3008,35,7,28,15,26,yes,no,4
3670,1719,17,24,6,21,6,no,no,2
3671,3728,39,3,56,23,24,yes,no,4
3672,728,20,8,2,13,8,yes,no,2
3673,3833,37,3,28,19,28,no,no,4
3674,2133,16,20,2,21,18,no,no,5
3675,4269,34,3,56,17,16,no,no,2
3676,3504,38,7,52,19,22,yes,no,4
3677,1980,23,28,10,21,8,yes,no,1
3678,3266,37,3,44,21,24,no,no,4
3679,2149,24,20,10,17,30,no,no,5
3680,3341,31,1,32,19,24,no,no,4
3681,4157,39,1,24,17,14,no,no,2
3682,2669,15,24,2,19,24,no,no,5
3683,756,20,28,10,11,10,yes,no,1
3684,3794,39,5,60,23,28,no,no,5
3685,4090,37,1,48,19,26,no,no,4
3686,1029,24,20,14,12,8,no,yes,1
3687,2082,21,12,6,17,26,no,no,5
3688,2638,21,24,2,21,18,no,no,4
3689,2657,16,8,6,19,14,no,no,1
3690,3981,39,5,48,23,24,no,no,4
3691,1653,24,16,2,21,10,no,no,1
3692,3784,33,3,28,19,20,yes,no,5
3693,3069,31,3,20,21,12,no,no,2
3694,607,17,8,2,12,4,no,yes,2
3695,2731,17,8,10,15,16,no,no,2
3696,4227,33,5,28,17,24,no,no,5
3697,3184,37,1,40,21,12,yes,no,1
3698,3610,34,7,16,21,18,no,no,5
3699,1371,22,28,2,15,8,no,no,2
3700,3923,33,3,60,19,24,no,no,4
3701,2432,22,28,2,21,18,yes,no,5
3702,1704,16,20,6,21,10,yes,no,1
3703,3264,39,1,48,17,12,yes,no,1
3704,3350,30,3,60,21,26,no,no,4
3705,2720,21,16,10,21,28,yes,no,5
3706,612,20,28,2,12,10,yes,no,1
3707,3563,38,7,48,23,24,no,no,5
3708,2460,15,8,2,23,28,yes,no,4
3709,1573,21,20,6,15,4,no,no,2
3710,1887,16,20,6,15,10,no,no,2
3711,2791,17,8,2,17,14,no,no,2
3712,3539,38,1,20,15,24,no,no,5
3713,4161,38,7,16,19,30,no,no,4
3714,3342,34,5,40,19,20,no,no,4
3715,2864,23,20,2,21,20,yes,no,5
3716,2630,21,16,10,15,24,no,no,5
3717,2310,21,16,6,17,22,no,no,5
3718,3137,39,3,60,19,20,no,no,5
3719,2144,17,12,6,15,28,yes,no,5
3720,895,23,16,10,11,8,no,yes,1
3721,2752,19,28,10,23,16,yes,no,2
3722,1660,17,20,6,21,4,yes,no,1
3723,4217,32,1,16,21,22,no,no,4
3724,3718,31,1,44,21,30,no,no,4
3725,804,24,20,2,12,8,yes,no,1
3726,4020,37,3,20,15,18,yes,no,4
3727,2322,22,16,10,19,28,no,no,4
3728,853,22,28,2,11,8,no,yes,2
3729,1573,16,24,6,19,4,no,no,1
3730,4185,39,3,60,21,26,no,no,5
3731,3996,33,7,40,15,30,yes,no,4
3732,582,15,8,14,12,8,no,yes,2
3733,3862,36,3,44,21,14,no,no,2
3734,655,24,28,2,13,10,no,yes,2
3735,1931,23,20,2,19,4,no,no,1
3736,2972,23,8,6,15,14,yes,no,2
3737,2751,21,12,14,23,30,no,no,5
3738,3036,38,7,16,23,12,yes,no,1
3739,2142,16,20,6,21,16,no,no,1
3740,3290,36,7,56,17,26,no,no,4
3741,3472,32,1,24,17,14,yes,no,1
3742,2828,18,16,10,17,22,yes,no,4
3743,1933,21,24,6,23,10,no,no,1
3744,3476,32,5,60,23,28,yes,no,5
3745,1909,23,28,2,23,10,no,no,2
3746,4258,39,3,56,15,28,no,no,4
3747,531,15,16,10,12,10,no,yes,1
3748,1796,22,28,10,19,4,yes,no,1
3749,1539,21,16,10,21,8,no,no,2
3750,3563,33,5,24,21,28,no,no,4
3751,4267,34,5,44,23,24,no,no,4
3752,3161,32,7,40,15,30,no,no,5
3753,2268,23,12,10,19,14,yes,no,2
3754,4220,35,5,20,19,20,yes,no,4
3755,1955,24,16,10,21,4,no,no,1
3756,1566,15,16,14,15,6,no,no,2
3757,4271,38,5,24,21,28,no,no,4
3758,3694,33,5,32,19,12,no,no,1
3759,4235,36,7,56,21,18,no,no,4
3760,1929,16,8,10,17,4,no,no,1
3761,3516,30,5,24,15,14,yes,no,2
3762,1662,15,28,10,19,4,no,no,2
3763,1300,21,28,2,21,10,yes,no,1
3764,3488,38,5,24,21,16,yes,no,1
3765,561,18,20,10,13,6,no,yes,1
3766,3549,32,1,56,15,12,no,no,1
3767,2883,20,20,10,17,28,no,no,4
3768,3554,30,1,52,19,14,no,no,1
3769,2919,22,8,2,19,18,no,no,4
3770,1984,15,24,14,21,10,yes,no,2
3771,2608,15,20,6,23,12,yes,no,2
3772,1007,16,20,10,12,10,no,yes,1
3773,1536,23,24,14,19,8,yes,no,1
3774,760,22,16,6,13,10,yes,no,1
3775,2247,16,12,14,23,12,no,no,2
3776,1307,23,28,10,21,6,no,no,1
3777,1534,18,20,10,15,10,no,no,1
3778,2733,19,12,2,23,20,no,no,4
3779,4027,30,3,56,19,22,no,no,4
3780,1614,23,8,2,23,6,no,no,2
3781,727,18,20,6,11,8,no,yes,2
3782,1069,16,12,6,11,6,no,yes,2
3783,3619,39,1,48,23,24,no,no,4
3784,676,22,16,10,13,6,yes,no,1
3785,4233,38,7,28,15,26,no,no,5
3786,888,22,20,10,13,6,yes,no,2
3787,4100,33,1,36,19,22,yes,no,5
3788,3362,39,1,28,17,26,no,no,4
3789,1386,23,12,14,15,10,no,no,1
3790,3326,35,3,16,23,22,no,no,5
3791,2845,18,20,10,21,24,no,no,5
3792,1339,18,20,10,23,6,no,no,1
3793,2393,18,24,10,23,16,no,no,2
3794,1281,21,24,10,19,8,no,no,2
3795,1757,22,16,6,23,6,no,no,1
3796,849,24,12,6,11,10,no,yes,2
3797,3590,36,3,56,15,12,no,no,2
3798,1004,18,8,2,11,6,yes,no,2
3799,868,21,12,10,11,8,yes,no,1
3800,2262,16,16,2,15,20,no,no,4
3801,1711,17,8,2,23,6,no,no,2
3802,739,24,24,2,11,6,no,yes,2
3803,784,19,8,10,13,8,yes,no,1
3804,1802,24,8,10,21,4,no,no,2
3805,2980,16,24,10,19,16,yes,no,1
3806,1910,24,24,14,19,6,no,no,2
3807,2125,17,16,10,15,16,no,no,1
3808,1741,24,12,14,15,10,no,no,1
